delta_R,m_mu_mu
3.37938683082,127.264225869
4.91285660097,122.340176856
3.61559492662,119.353362455
3.60503073618,123.178706978
3.34577575819,123.119769423
2.50717006572,124.772424683
4.11669508199,121.421736046
3.32061174182,125.299111867
3.46652368066,124.028722754
3.28854431532,124.687544996
2.95173260744,124.276747413
2.84197255467,123.618069715
3.04598025198,121.916248014
1.59648625683,123.548573792
1.34513789647,120.209264468
2.39846448293,124.801650944
3.09955576752,124.858435998
3.07119756148,122.301408856
3.17857326039,89.2158337426
3.11421638318,124.116005229
3.73312013813,123.429462021
2.48584398993,125.150437293
4.10133792511,124.045601242
4.11872817714,126.34612774
3.53830155621,125.142653614
2.94678133589,123.800152927
3.46462894836,124.738442603
2.82241134481,121.100814978
3.10379985567,125.067220252
4.24839427881,122.828095544
2.56775967855,125.293942866
3.2002592103,124.987253949
4.79564002939,126.109584816
5.3633012257,147.350599136
2.64324722535,122.612069964
1.77987674148,124.686623258
2.64758743922,126.059301992
2.88415672751,99.0671748443
3.15374161702,124.859786459
2.62785849504,119.684603894
4.67833108736,120.854067878
4.52448125424,124.80491919
2.34688549103,24.4218760336
4.86239983844,125.025876598
3.10211979971,116.707876081
4.45238147452,111.920638273
2.0279480587,124.435646929
3.41920023293,126.479957576
2.42518051925,122.982443533
1.16090441116,126.969799185
3.54211662405,127.560392239
4.91774263222,8.6356020763
4.0217473692,105.613527955
3.83485487071,122.175288082
2.69663443052,123.966202072
5.30341321167,122.322715211
1.65407169532,123.437796624
3.24047654749,125.798303149
3.1314123423,123.36900063
0.457085959772,128.562395727
4.23819288573,126.058964406
0.771911740674,118.942411282
4.8966834,122.381279094
3.83655883886,119.645973994
3.47165280024,125.243455022
1.7295670508,123.833666698
4.43503012388,125.110316975
3.42664396153,123.13794572
2.85480056676,107.7822198
3.2783510753,119.283665485
3.37233897869,124.121686167
1.72434523106,126.125969548
3.31814672451,126.471891974
3.69476079939,123.113615308
2.1033620794,122.824874594
3.07152557546,125.468538115
3.39035155195,124.452535552
2.49236034848,125.533688888
3.08101260497,124.334971995
2.68462846281,124.294194911
2.81679189747,125.461601507
3.1268919275,120.816214365
3.81050872553,126.429026711
3.12328759852,125.001556998
2.97599392938,126.566754809
2.89335664836,101.634001728
3.27509233531,125.211935735
2.79377505435,124.692785726
2.8776416922,109.129406988
3.82500002184,124.672856365
3.01715461469,126.396634421
2.99567623766,120.536984527
3.8102136124,124.382674929
3.07567209434,122.981529712
3.69398460851,4.81285470632
2.75013810103,123.899222165
3.34127338032,125.553785485
3.32922614498,124.478427729
3.22400861798,2.52214407159
2.09324678824,123.956474749
2.59899295368,124.283966436
4.71188310667,124.785663145
5.05437197572,123.387581242
3.07899951967,125.131958863
3.94093534097,113.957073842
4.22185637358,112.255398957
3.04554659796,124.880420056
3.20904261891,122.239763912
3.75413664704,125.533714941
