dimuon_eta_1,dimuon_eta_2,dimuon_inv_m,dimuon_phi_1,dimuon_phi_2,dimuon_pt_1,dimuon_pt_2,dimuon_sys_pt,higgs_eta,higgs_phi,higgs_pt
-0.883777558804,-3.02673697472,124.993708521,-0.0576584786177,-2.97438788414,57.0063247681,25.8756103516,32.3015864019,-2.99964404106,-0.23723757267,32.3015899658
-0.28788498044,-3.80974340439,124.991370143,2.39485502243,0.142004922032,21.1123142242,21.0593471527,18.1292513553,-3.97475862503,1.27106773853,18.1292533875
1.96217405796,0.868155896664,124.994025474,3.09823465347,-0.336262494326,82.3355560303,36.24061203,48.7741318816,2.15310525894,-0.552481234074,48.7741279602
-0.925304353237,-2.22187876701,124.997021213,2.21155977249,-0.193056672812,54.5894622803,52.8924026489,38.7479072365,-2.76057481766,0.968382716179,38.7479057312
2.58848619461,2.26244521141,124.998982349,1.25367128849,-2.01095175743,70.9851379395,53.7891693115,18.7995491917,4.30081987381,-2.36972570419,18.7995471954
1.69967091084,-0.574637949467,124.992825054,0.96083176136,-2.06139802933,37.5722045898,35.2093658447,4.94050154228,3.34996628761,-1.0479850769,4.9405002594
1.43165016174,0.0230061933398,125.001892384,2.95230293274,-0.317887187004,51.3736839294,48.1378059387,7.16321240435,3.35512924194,-2.29204916954,7.16320896149
3.31507062912,0.527540683746,125.000878714,1.03561067581,-2.27248096466,71.3577423096,11.9814805984,59.5750551308,3.50185275078,-2.30581831932,59.5750579834
-0.118465729058,-2.13488054276,125.00073667,2.39825105667,-0.990611314774,50.7894935608,32.1009368896,21.1764279863,-3.01584434509,2.77836179733,21.1764240265
0.555842399597,0.334382683039,124.987531414,2.17773866653,-1.40377855301,71.6649780273,56.4899864197,31.6420312585,1.35806643963,3.04151463509,31.6420249939
1.16291356087,-0.538998842239,125.000088436,0.691024839878,-0.771646380424,66.4398498535,43.1439666748,83.0320721391,0.293263286352,-0.228804260492,83.0320739746
3.37470221519,1.04607856274,125.003363839,-0.716428339481,-2.45044159889,40.6229248047,35.9951705933,49.7058315705,3.24628734589,-1.51239407063,49.7058334351
-0.745678722858,-2.59998083115,124.995943913,0.805997550488,-2.34950351715,50.3369674683,36.3296852112,14.0199039441,-3.70339274406,-2.38555145264,14.0199022293
-0.102253139019,-0.834469199181,125.000521678,1.77765190601,-1.78289628029,67.4209289551,52.8208045959,28.7950330438,-1.60036635399,-2.62528371811,28.7950344086
0.150568425655,-0.35630518198,124.994272243,2.29114842415,-1.78137898445,114.275505066,39.5522842407,96.0510369642,-0.362695455551,2.62779569626,96.0510406494
0.363471597433,-0.933656275272,125.009278603,2.4612326622,-1.25711977482,66.7970581055,41.7133255005,39.1236486334,-0.49209472537,-1.87757563591,39.1236534119
1.30713570118,-0.00693420600146,124.99795589,2.83374929428,-0.699188530445,75.7877807617,35.3086700439,45.2015655252,1.09424352646,-1.00173437595,45.2015647888
2.58410382271,1.61326229572,124.997257918,1.06002295017,-2.55772185326,66.9992446899,48.6192741394,32.596133055,3.53516554832,1.81281363964,32.5961303711
3.86599802971,3.22405266762,125.00039806,2.88843250275,-1.38180220127,91.6374282837,51.9494476318,83.7987715656,4.21602344513,-2.79998874664,83.7987747192
3.38370704651,1.84173130989,125.000049811,1.62541663647,-1.48633515835,50.9353408813,44.5426635742,6.54877723994,5.60157394409,-1.28197813034,6.54877471924
1.24094069004,-0.235002562404,125.001684058,1.21432173252,-0.225305974483,81.9017791748,43.9373168945,97.8760274121,0.492809504271,0.235925927758,97.8760299683
0.83121329546,-0.0834047421813,125.014048303,1.50631129742,-1.83073246479,57.32579422,56.1140975952,11.1338385267,2.18053483963,3.08790564537,11.1338396072
-0.724778950214,-3.11826920509,124.993727703,1.61091291904,-1.51999187469,57.0788078308,20.9858913422,36.094811956,-2.75241279602,-1.51377785206,36.0948104858
-1.98298788071,-2.6118645668,125.004631722,-0.399437099695,-3.07375264168,95.468132019,39.0241394043,63.124468991,-3.21648216248,-0.681644797325,63.1244697571
-2.09805941582,-2.83750629425,124.998497911,-0.393874049187,-2.31269216537,72.9995193481,65.7717971802,79.8748573147,-3.06310081482,-1.42744755745,79.8748550415
-0.572616100311,-2.09165835381,125.001018192,0.340334862471,-3.12942838669,80.232208252,29.154006958,53.4662554362,-1.84383702278,0.517002165318,53.4662590027
0.964930534363,-0.706646442413,125.007542143,1.94344651699,-0.346299260855,52.3778343201,43.7096214294,40.4768560254,0.217240765691,0.994850873947,40.4768562317
-2.56608510017,-2.63159799576,125.009641507,0.766228497028,-0.912942111492,170.488769531,41.2776870728,171.020202408,-2.83101725578,-0.67063242197,171.020202637
-0.0697465091944,-0.402634739876,125.001495363,0.776131033897,-3.02735137939,84.0988769531,50.358253479,54.1022344284,-0.659121394157,1.38516628742,54.102230072
-1.25938904285,-2.41138315201,124.998162976,0.224972829223,-2.98520565033,54.1972427368,52.6478729248,3.97713222451,-5.24993419647,2.16139149666,3.97713708878
-1.37209546566,-2.01717090607,125.016078791,1.35203444958,-1.5130559206,75.0523147583,47.818901062,31.8480863925,-2.98735141754,0.929701447487,31.8480854034
-1.89579713345,-2.16772294044,124.992175064,0.787658512592,-2.30740523338,65.7214126587,58.3746871948,7.8916788115,-4.78719997406,0.436432629824,7.89167356491
1.62929999828,0.253380775452,125.005029851,1.09084737301,-1.93321573734,65.7108612061,38.3705101013,27.96931801,2.51007962227,-1.77164840698,27.9693164825
0.49180367589,-0.763565778732,125.00019632,1.3960198164,-1.04191243649,71.1118927002,41.3088150024,47.7878884314,0.0356179662049,0.80248939991,47.7878913879
-1.92637562752,-2.39643716812,125.00174273,1.94838929176,-0.888430058956,67.6322174072,55.9015274048,22.0472279038,-3.92140030861,-0.0237992964685,22.0472278595
-1.89001977444,-2.28229403496,124.99809077,3.12514472008,-0.40289825201,70.6939239502,55.1385993958,28.5813951659,-3.59706997871,-2.34393334389,28.5813980103
2.411714077,0.285058647394,124.999027606,1.07218325138,-3.02606463432,47.3724822998,34.1487426758,39.3173649086,2.34194207191,1.86144196987,39.317363739
2.59260225296,1.6314470768,124.997100668,1.56930553913,-1.51202595234,70.3013763428,44.5067596436,26.0138631294,3.79205441475,-1.40880513191,26.0138626099
0.841272652149,-0.00391622493044,125.000822117,1.64258778095,-1.56464743614,73.4434051514,44.7559013367,28.933223241,1.16694462299,1.74423027039,28.9332237244
0.94030547142,-3.27898359299,124.996996367,1.01378798485,-0.0594576224685,20.8583374023,11.1723718643,27.9702974238,-2.94212293625,0.299188613892,27.9702968597
2.37637376785,1.33179593086,125.003007281,2.99481725693,0.411488234997,74.615524292,42.8219909668,44.5088678183,2.78731846809,0.946252405643,44.5088691711
3.69948768616,1.35256516933,124.98657539,2.84341239929,-0.420759856701,39.5413513184,31.5197143555,9.11319416598,5.0460152626,-3.00312519073,9.11319255829
-0.877002239227,-1.73798203468,124.959592954,2.54209375381,-1.19633674622,72.790725708,48.2879180908,42.6113253695,-2.27645349503,-1.88681018353,42.6113204956
-2.28537678719,-3.47243070602,125.000890421,2.55065870285,0.60272872448,67.104850769,53.9116592407,68.8840754014,-3.6633450985,1.73578023911,68.8840713501
3.10425639153,0.929889202118,124.998309363,0.104918904603,-2.82644891739,45.2501296997,31.7763633728,15.6478512884,4.2296795845,-2.38884592056,15.6478509903
2.61053967476,-2.1483373642,124.999644103,0.930482804775,-0.764471173286,20.6465911865,6.47529649734,20.85901365,2.38534188271,-0.451336950064,20.8590145111
0.609677016735,-0.223141640425,124.998865682,-0.496528536081,-2.44972229004,84.3305282593,53.2272262573,81.209059148,0.19003123045,-1.15018641949,81.2090682983
-1.45228230953,-2.16671943665,124.99939488,1.73357486725,-1.3742171526,62.215297699,55.4228172302,7.07650088225,-4.63464021683,1.46570801735,7.07650375366
-2.66214871407,-2.92579340935,125.000430792,0.99777251482,-1.5470072031,66.1277618408,63.4465446472,38.1806221008,-4.02385997772,-0.341788947582,38.1806259155
0.293866574764,-2.66499471664,125.003538528,-0.108788631856,-0.594241023064,31.4032249451,28.3379878998,57.9946590468,-1.91847467422,-0.338811099529,57.9946594238
-0.894776582718,-3.04691886902,124.999373549,2.58960986137,-0.388302892447,42.9754104614,34.0018730164,10.9355114255,-4.29493618011,2.0583012104,10.9355134964
-0.571928858757,-1.96550953388,124.998711292,0.775295734406,-2.49963593483,73.8030166626,33.8207550049,40.5326283566,-2.09928202629,0.886454284191,40.5326309204
1.7612811327,-0.654811859131,124.995728555,1.04528665543,-1.40498125553,35.4221611023,34.3729400635,23.6685673497,1.88166129589,-0.138127475977,23.6685695648
1.08062672615,-1.24703657627,124.998603406,2.88667750359,0.116173386574,44.5164718628,28.7331123352,20.5728604307,0.56127256155,0.647256731987,20.5728588104
-0.392608195543,-1.40954458714,125.004561096,1.20769238472,-2.55154180527,66.2686157227,49.569858551,38.6348460805,-2.04972505569,2.89406681061,38.6348381042
1.80251097679,1.54108452797,125.000659653,0.517822027206,-1.78927314281,146.19354248,31.3261260986,127.290660982,1.9047883749,-1.60589778423,127.290657043
1.04495024681,0.584741532803,124.999837317,0.496438086033,-2.80470085144,70.5246505737,52.8745384216,20.1555445492,2.39394783974,0.926325321198,20.1555461884
-0.4596824646,-3.87787771225,125.000945483,0.818904101849,-1.29573738575,26.2663726807,18.835729599,23.0805911076,-3.70193862915,-0.522654891014,23.0805912018
-0.142778351903,-4.81010007858,124.996920124,0.604585766792,-2.54677438736,12.1191692352,11.8902263641,0.257220572868,-8.66493225098,-3.01522302628,0.257220327854
2.63649511337,-1.04645085335,124.990012155,0.306505054235,-2.12765145302,30.2126216888,12.5175886154,22.2400957861,1.5354487896,-0.0679676383734,22.2400970459
1.19041228294,-1.28525936604,125.002874634,1.72399008274,-1.27244377136,52.2129135132,21.4486732483,31.1447350936,1.10964858532,-1.17266130447,31.144733429
2.1018512249,0.42978951335,124.999871056,-1.18383586407,-3.07605147362,55.2518043518,46.0366134644,59.7077286324,1.97037398815,-2.25546383858,59.7077217102
-0.652097761631,-1.04770112038,125.001745903,0.891637206078,-2.30022215843,66.6616287231,56.3996734619,10.7147330104,-3.08686494827,-2.56788659096,10.7147350311
0.164322793484,-0.793960928917,124.999456386,2.16283798218,-2.95390462875,105.431632996,67.2432022095,145.656762824,-0.283005774021,2.60116577148,145.656768799
2.07364106178,-1.60486721992,125.000894184,2.22209739685,0.169163510203,31.7822799683,12.1270875931,28.2799397185,1.93069970608,0.558894574642,28.2799377441
3.12232303619,1.66873908043,125.001132048,2.02954244614,-0.560663402081,58.033706665,43.31640625,31.0112647416,3.71951651573,0.260205090046,31.0112667084
0.690266311169,0.430660545826,125.005697314,2.58154249191,-0.366568237543,73.8014984131,52.5338249207,24.4336042003,1.8012958765,2.15534901619,24.4336013794
-0.0591552257538,-1.24143493176,125.000257936,0.46954870224,-2.64709424973,53.0428924561,52.9069709778,1.32864410172,-4.87778806686,-1.19124615192,1.32864797115
-0.514773488045,-0.742894411087,125.000450128,1.51929628849,-1.35226500034,79.6986541748,49.2618408203,34.7986155581,-1.69220173359,1.13205564022,34.7986106873
-1.12639701366,-4.25962543488,125.00027598,2.2825987339,-0.828180611134,29.4915771484,21.2003250122,8.32697104918,-5.24680805206,2.20408034325,8.32697105408
0.331161469221,0.0646307319403,125.000126988,1.06804943085,-2.0875685215,62.8748321533,61.0398750305,2.03027072833,3.19152855873,1.50331997871,2.03027129173
2.93961238861,2.60181903839,125.000695796,0.41913190484,-2.81708168983,69.3476104736,54.8715286255,15.6076917182,4.83548212051,0.757724821568,15.6076955795
-0.442455172539,-0.781305491924,124.994389726,2.17670440674,-0.78512775898,66.8815231323,57.2031936646,14.729730552,-2.44028449059,1.40918874741,14.7297344208
0.184068262577,-2.02759242058,124.999615652,1.81588339806,-1.15094149113,38.6772041321,36.037776947,7.0307516272,-3.59044218063,0.715767145157,7.03075027466
1.98111832142,1.81156516075,124.998880139,1.57289791107,-2.3045463562,103.836967468,42.8534965515,77.5993537572,2.55606603622,-2.68428087234,77.5993499756
1.36128425598,0.601643562317,125.003542856,0.598235845566,-2.2473218441,58.9760017395,58.639289856,17.3488157356,2.81668233871,-0.843740344048,17.34882164
1.56586003304,1.19114935398,124.994892745,2.34265232086,-0.737980544567,63.773853302,59.1989593506,5.91226327128,4.35761260986,1.68658328056,5.91226053238
-0.209242731333,-0.411931544542,124.994944942,2.07641911507,-1.19714093208,81.1986541748,47.8183708191,34.376816393,-0.941703915596,2.26049208641,34.3768119812
-0.297883421183,-0.946157932281,124.999450719,3.00580525398,-1.2802683115,71.820930481,66.6883850098,75.1291501426,-1.0869358778,-2.22135972977,75.1291427612
-0.856400549412,-1.02528917789,125.000583004,1.38905370235,-2.60465478897,127.01134491,36.7734870911,106.460946176,-1.34185504913,1.6520627737,106.460945129
2.33215498924,0.740290999413,125.001521501,-0.585401654243,-1.74049305916,160.678756714,22.5692481995,171.043756632,1.15750586987,-1.61948573589,171.043746948
0.202771678567,-3.52918243408,124.994856878,1.44020926952,-2.10861825943,20.3218288422,17.6246547699,8.11520763587,-4.29015159607,2.47585391998,8.11520862579
2.80206680298,0.327647954226,125.000913349,2.29145359993,1.52672016621,52.4697875977,28.3184432983,75.4937854953,1.9124853611,1.78943705559,75.4937820435
-0.0342260301113,-2.79841637611,125.000832721,-0.112209938467,-2.56728506088,37.03383255,24.1422271729,23.9015976641,-3.23685574532,-0.807005882263,23.9016017914
-0.397026747465,-1.49668765068,124.996303794,2.19484353065,-1.06515216827,67.2252044678,43.6692352295,24.4129403515,-2.29605197906,2.4077501297,24.4129428864
1.35752046108,-0.946251630783,124.999035212,0.454217165709,-2.45206284523,101.687698364,12.744304657,89.3440292456,-0.871590733528,0.420954227448,89.3440246582
1.30123364925,0.684827804565,124.988275388,2.66875100136,-0.521027207375,64.5627365112,55.1199455261,9.87053442056,3.35711550713,-0.793359100819,9.87053203583
-0.284883707762,-1.45117235184,125.002108579,0.118914447725,-3.08378195763,57.4714241028,49.2733230591,8.81921787301,-3.27102994919,2.85123443604,8.81922054291
1.68700695038,0.196167945862,125.00632336,0.321821093559,-2.87069010735,52.9583015442,44.2824440002,9.01938952537,3.48457551003,0.574383676052,9.01938819885
1.05435371399,-2.52181172371,124.999663715,-0.0456469990313,-2.58604621887,22.0422458649,18.9465961456,12.4913968819,-2.6660785675,-1.07686817646,12.4913959503
2.30957245827,-0.880701899529,124.999321678,1.10150873661,-1.79113006592,26.640417099,22.3221817017,7.4373247133,3.12732100487,0.269168585539,7.43732452393
1.0208671093,0.962249517441,124.999233055,1.39726865292,-1.35487890244,89.6063232422,45.2480010986,50.7431241529,1.83436834812,-1.00949382782,50.7431259155
1.04694354534,0.0838509947062,125.000004349,0.10748924315,-0.917395234108,119.202774048,66.7712936401,164.11164064,0.542178988457,-0.24765856564,164.11164856
0.499601572752,-1.33175683022,124.99654459,2.48803901672,-0.111597590148,58.9353981018,32.6647033691,35.240316248,-0.702998459339,0.386907845736,35.2403144836
-0.857715129852,-2.24581718445,125.000502958,0.328706353903,-2.98714852333,64.3426208496,39.0012664795,26.7991917313,-3.23015856743,0.583788573742,26.7991943359
-0.286092311144,-1.21416306496,125.000458895,1.82203376293,-2.20523810387,76.6385879517,48.6532707214,59.344916753,-1.2664424181,-2.89303708076,59.3449134827
-0.42538908124,-0.853084743023,125.000580338,1.76673686504,-1.42022180557,65.6773529053,56.8656005859,9.2375388675,-2.89659404755,2.0496711731,9.23753738403
2.54667663574,0.928306341171,125.006775821,2.20912313461,-1.10943973064,62.7553901672,34.5277366638,29.4021152074,2.97072291374,2.41736268997,29.4021167755
2.73052215576,1.54222726822,124.999767464,2.86454224586,-0.0983415096998,57.1950073242,49.1839828491,12.4007491597,4.47915220261,2.08207583427,12.4007539749
0.780181586742,-1.46591389179,125.000049803,0.316202759743,-2.92914867401,37.4646606445,36.1220626831,4.0446239795,-3.03040719032,1.49722719193,4.04462385178
2.18607068062,0.998518109322,125.001483115,0.194043263793,-2.7178299427,54.8242759705,51.524646759,12.6214434003,3.83050894737,-0.9991735816,12.6214380264
1.66853272915,0.291899561882,124.998765377,0.646333575249,0.493275076151,189.595977783,36.8338508606,226.068979489,0.62381207943,0.51811850071,226.068984985
-0.165108829737,-0.344689249992,125.00398279,2.23982453346,-0.580153405666,64.9752197266,61.1969184875,20.543453917,-1.23396039009,0.647278487682,20.5434494019
0.51792627573,-0.498288303614,125.001674445,-0.353152394295,-2.45983171463,80.4676742554,46.8373298645,69.4261274191,0.273815512657,-1.84102463722,69.4261245728
-0.797868192196,-1.55738925934,124.997727328,-0.568022668362,-2.81280708313,65.332244873,62.0634765625,55.3081041901,-1.99030745029,-1.74369835854,55.3081016541
2.90764665604,0.0748158618808,124.999487217,0.672152996063,-2.65410518646,31.3845729828,26.1772880554,7.41975095077,4.17543029785,1.37686371803,7.41974878311
-0.100852005184,-0.86163777113,124.986305198,2.78970980644,-0.445139706135,66.2592010498,51.2690238953,15.9445152009,-1.97832262516,3.09380435944,15.9445152283
1.27113163471,0.658963084221,125.002379099,1.34084999561,-1.78895914555,71.1263961792,50.0829811096,21.0551639922,2.53944659233,-1.76092720032,21.0551605225
2.12314939499,0.0139735434204,125.001425422,2.39017176628,-0.621942460537,41.3758277893,36.5011978149,7.00326972479,3.76407289505,1.65196752548,7.00327110291
1.03565740585,0.881586492062,124.998007711,2.94817519188,-0.767193436623,70.3547439575,59.9651985168,38.1991353868,2.03858113289,-1.78718090057,38.1991386414
-0.39435172081,-3.29605221748,125.000358976,0.576638579369,-2.8373234272,33.1165847778,23.3731555939,12.3289269545,-3.97631120682,1.11181938648,12.3289270401
1.07125735283,0.477804929018,124.998373426,3.10037851334,-0.268824368715,63.6437110901,56.9466018677,15.2251010139,2.62881374359,-1.27352452278,15.2251033783
0.443104207516,-1.70338368416,124.99777191,0.309956789017,-3.02156639099,38.5434150696,38.1142349243,7.28142220231,-3.13526010513,1.72707760334,7.28142309189
3.64450860023,-1.81566619873,124.994904988,2.77523493767,-0.775409936905,9.2732629776,7.10953760147,3.94463752679,4.37098884583,-2.70866417885,3.94463777542
-3.03276824951,-3.32315039635,124.973076123,1.79531812668,-0.873426496983,67.0631866455,60.2484169006,30.5470016659,-4.62190723419,0.679568469524,30.5470027924
-0.931856095791,-1.09287273884,124.999213558,3.01384305954,-0.139475956559,83.8171615601,46.3045082092,37.5197659598,-2.10198402405,3.02831506729,37.5197639465
-1.5127338171,-1.81886041164,124.998477489,2.9917910099,-0.69801813364,64.2085342407,64.0142440796,34.7089459394,-2.95083284378,-2.00009489059,34.7089538574
0.819573938847,0.524240195751,124.999899401,1.6854544878,-1.64037847519,62.0979156494,62.066368103,11.4219056635,2.77058315277,-3.1218047142,11.4219064713
-1.95070815086,-3.15325737,125.00078714,0.0187252592295,-2.96465277672,57.061000824,48.8633651733,11.6982657825,-4.87699890137,-2.24635386467,11.6982679367
2.11903762817,-3.01070833206,125.004072318,-0.240185081959,-1.52618670464,24.6010494232,3.77137970924,25.9146656973,-2.895216465,-1.38605999947,25.9146652222
2.53507328033,1.17189133167,125.002486936,-0.678451240063,-1.09413290024,185.99446106,35.9820785522,219.39402931,2.41567134857,-0.74472784996,219.39402771
1.63794100285,0.412905395031,124.994893655,1.63960087299,-1.19297909737,60.1863136292,46.3277626038,21.3588100206,2.5807094574,0.919261693954,21.3588123322
-0.415747672319,-1.54635834694,124.998177573,2.76765489578,-0.615454614162,62.5458183289,46.5858192444,20.5877899726,-2.55083394051,-1.18732309341,20.5877933502
2.24927330017,0.750177681446,125.014471654,2.2913236618,-1.37451732159,50.4735984802,48.1374816895,25.6527807945,3.07176876068,-2.77125954628,25.6527786255
1.63660371304,0.554887235165,125.000566204,-1.95607149601,-2.94035696983,180.692886353,39.6330223083,205.299232585,1.56548392773,-2.77886915207,205.299224854
4.61607694626,1.83651435375,124.999170702,0.537747144699,-2.7640004158,30.2387943268,28.4711284637,5.015979861,6.4678735733,2.38740110397,5.01598310471
3.46813988686,2.20916891098,125.001832269,2.98261618614,0.16435444355,60.4705047607,45.316078186,22.6637807781,4.47842502594,2.29422926903,22.6637821198
2.1831536293,1.96161699295,125.000015001,1.52679491043,-1.45471608639,64.7341079712,59.9872932434,11.0377511255,4.4830789566,-0.406987309456,11.0377531052
0.0654695183039,-0.274457961321,125.000009461,0.654779791832,-2.44908118248,95.8166351318,39.6261672974,56.2385412904,-0.415297031403,-2.42249798775,56.2385406494
-1.40446054935,-1.4125944376,125.010279459,2.71901631355,-0.78408831358,69.2667770386,58.2861480713,25.3473923828,-2.96580052376,-2.61435890198,25.3473911285
1.21433103085,-0.0671300888062,124.999457629,-0.115164965391,-2.62105917931,71.3755569458,39.8826599121,45.8687973626,1.58258974552,-2.07858896255,45.8687973022
2.24272608757,1.38011002541,124.998713398,0.446882396936,-2.38475990295,61.3368110657,54.2438774109,19.1675591719,3.645383358,-1.34323108196,19.1675548553
1.72354161739,-0.70858591795,125.003850693,-0.530987977982,-2.88650202751,35.3560600281,34.3024291992,26.6967910802,1.63486814499,-1.67227959633,26.6967945099
-0.0644061863422,-0.131352767348,124.999182663,0.462495833635,-2.23689723015,76.9886550903,53.2379188538,36.7775371192,-0.361154407263,-0.205552235246,36.7775344849
-0.103114172816,-1.55376517773,124.997257756,1.38471662998,-1.74538266659,57.0431747437,42.1376609802,14.9161608577,-2.88572859764,-1.71290934086,14.9161624908
2.7822535038,1.97482860088,125.00012017,0.0488777831197,-2.64236283302,71.4842376709,48.695224762,34.8350550499,3.75949263573,-0.605256676674,34.8350524902
1.51919710636,-0.23675814271,125.000903468,-0.357933878899,-2.20323443413,59.7868041992,40.1835441589,62.3435515788,1.41262567043,-1.53395903111,62.343547821
-0.676483750343,-0.689594864845,124.998237844,1.97130942345,-1.34419417381,70.5186843872,55.8099327087,18.3052247065,-2.32850170135,-1.89992010593,18.3052253723
0.458919972181,-0.427989900112,125.001378759,-0.789277434349,-1.19703352451,145.128433228,107.287971497,247.307252382,-0.05272000283,-0.962170779705,247.307250977
1.54076361656,1.38812530041,125.001945626,2.6322414875,-0.779553294182,87.1065979004,45.4044685364,45.0118707317,2.47226166725,-1.05217206478,45.0118751526
3.06886744499,1.97958147526,124.996924982,1.56019318104,-1.71518492699,73.681678772,40.0793571472,34.3786806847,3.99480295181,-1.87132334709,34.3786849976
-1.03246283531,-1.87115955353,125.007986191,1.58129560947,-0.253863185644,119.553390503,39.994556427,115.731723083,-2.01907896996,0.0862292051315,115.7317276
1.28761744499,1.08664512634,124.99969745,2.16995644569,-0.360474765301,102.820838928,41.3109855652,72.9469406455,1.8506925106,-0.0295025128871,72.946937561
-0.170377790928,-1.66441714764,124.997274255,-0.263143599033,-2.04527378082,57.2700271606,53.503616333,69.6921310483,-1.48566842079,-1.11216437817,69.6921310425
1.40650510788,0.671000123024,125.000330258,2.72218513489,-0.298249661922,74.9555053711,45.8033485413,30.0030588684,2.47445011139,2.53661179543,30.0030555725
-2.0673623085,-3.46859550476,124.998354727,1.04180455208,-2.26792883873,52.4895744324,47.4124298096,9.79639822639,-5.2824048996,3.07121443748,9.7963924408
2.93298649788,2.42095160484,124.997903351,1.1476329565,-1.48886561394,97.4861221313,39.8866386414,65.488900542,3.54710006714,-1.18970561028,65.4889068604
2.47754430771,0.0994836091995,124.993184679,1.60632193089,-1.93013978004,92.1773681641,13.3218536377,80.0448923002,0.949687182903,-1.99420702457,80.0448913574
2.35690951347,1.4614136219,124.995285195,0.375894218683,-2.45054101944,59.3718147278,55.3018951416,18.4388814807,3.79644441605,-0.817568838596,18.4388751984
0.494145959616,-0.000598762067966,124.999695618,2.57790231705,-0.15049931407,65.575088501,58.3792610168,26.3839868712,0.974969565868,1.48391282558,26.3839836121
0.427938222885,-1.02030813694,125.009356351,1.69414079189,-1.99795913696,55.175743103,45.7176704407,28.8930622101,-0.928043067455,-2.97301888466,28.8930625916
0.71137547493,-1.45577704906,125.000192455,-0.26958501339,-0.96054404974,46.3951873779,46.0925750732,87.0230143684,-0.629118561745,-0.613886892796,87.0230178833
2.13305544853,0.681718528271,125.001228883,1.02355921268,-2.19104266167,52.6218147278,45.6981201172,7.79421799608,4.07321071625,-2.63296532631,7.79421520233
0.866702675819,0.278353452682,124.999792642,1.74457848072,-1.20812511444,61.811050415,58.5057868958,11.8138895435,2.54389739037,0.550490736961,11.8138875961
-1.81368923187,-2.15641570091,125.001785223,0.741813659668,-2.56347084045,65.8145523071,58.0211486816,12.7604584252,-4.24226999283,1.57634103298,12.7604627609
-2.61795139313,-5.15225744247,124.998725105,0.880061686039,-2.06278729439,37.0826873779,28.7653121948,10.5438923673,-6.25271511078,0.311239570379,10.5438919067
-1.52967345715,-1.74538826942,125.001206978,-0.885919094086,-3.06275343895,81.009727478,60.541305542,68.1215179497,-2.32879090309,-1.70490443707,68.1215133667
-0.580526888371,-0.924924135208,124.99562265,0.424283206463,-2.78802156448,61.7794723511,61.4605827332,4.3680162025,-3.85613679886,1.88669836521,4.36801290512
1.39988481998,0.349091917276,125.001263186,1.59310555458,-0.959266424179,58.2785339355,55.0278396606,33.0471553051,2.04469776154,0.411186367273,33.0471572876
1.14727544785,-0.211983174086,124.976499821,1.28163850307,-0.979511201382,76.835067749,37.4795379639,60.3377754827,0.575354337692,-0.480076849461,60.3377723694
3.15672564507,-0.179478496313,124.99656898,2.53594326973,-0.507432878017,24.0323848724,21.5714302063,3.3246262866,5.00767612457,0.182183906436,3.32462620735
