delta_R,m_mu_mu
3.51074764796,114.119431322
2.92707199503,126.388439431
3.37033969365,123.099636662
4.43139911741,124.942039456
3.42521627011,124.615398482
2.93316594021,123.861573573
2.47288794641,122.427485197
3.32060149151,123.728724408
3.47241217665,125.562623975
2.94712074944,121.89264249
2.89744362612,120.826839978
3.86824300175,124.34132018
2.13583756289,125.143749097
3.37945214253,123.458007821
2.97336151892,121.319450596
2.98725877188,121.809023482
3.74065368538,125.225987534
4.23185005975,124.189133555
2.81324309796,122.447868627
3.88564737338,125.285297352
3.39718557317,125.708828577
2.06338014184,122.512796942
2.96798182806,124.326360537
3.09755496876,121.14844173
4.76995099326,125.939994133
2.92695793496,127.686374743
3.45070256439,122.762911416
3.34844548281,128.934277957
3.86135276303,1.74151443937
3.48952036003,124.840887335
3.26880561631,123.077139576
2.53430265415,124.722260863
3.1022712365,125.712602089
3.580728409,125.558175235
3.14331360095,126.418112144
3.47452235447,122.838033515
4.69114082532,121.998339408
2.54842357891,126.899738808
4.37174049578,125.472563938
2.73349588871,126.787370518
3.33146277149,124.749977988
2.7068090685,125.641812811
3.69864495565,126.362829939
2.51743619774,110.785739741
2.03911558075,120.216421872
3.71732603245,129.782097324
3.64443660423,123.953567721
3.17403067603,121.62055886
3.30985574124,124.16363351
3.73868609827,120.20278643
3.57284818178,123.903369316
3.30556965871,127.09104064
3.55732224764,125.742110258
3.28621351619,124.039756016
3.39225879741,99.721542162
3.72706035332,122.329707181
3.47522406451,124.28653583
4.19622272757,127.17593439
2.98654427086,123.28537285
1.33115751962,124.636057254
5.49785829764,120.355539346
3.19790269415,125.84604051
3.44387607161,123.739950355
3.17948922407,124.243859913
4.64339579069,118.954550637
2.78541787837,122.840477174
3.72293762396,29.7106975741
3.30399476041,125.941710383
3.52777771051,38.4462950347
4.05294151807,124.826831331
3.0001017543,125.371410408
3.68432840257,126.708207489
2.6605016431,129.621531213
3.58582146055,127.617439203
4.02953342108,114.050025551
3.55539280342,123.614917736
2.71653660822,124.785946078
3.54156567439,124.727957926
3.44492984989,126.606105928
3.89076524148,124.506295668
3.56490094543,14.8308360787
2.35015724253,121.811711948
3.09213075228,126.500500902
2.00106995363,134.726351733
3.08146603842,121.100354048
5.80561891521,127.486752482
2.35067614366,126.225627957
4.16850471423,126.878945644
3.25104627705,127.824949245
2.89460107948,122.72712081
3.11228462054,123.332349225
3.03961097826,113.366931381
3.44512060881,54.4633167019
3.19514511234,123.082530796
3.34619384054,102.455974145
3.31612169703,124.858603951
3.44079008842,123.325021548
3.84615613788,116.006901722
3.26569208477,60.8211110868
3.11661987414,97.9022971036
2.86976554587,10.4615791813
3.71226050321,34.2311195051
3.78471805771,121.719838665
